year;country;desc country;commodity group;main commercial species;ers code;english name;volume(kg);weight;value(eur)
2015;BG;Bulgaria;Freshwater fish;Other freshwater fish;STU;Sturgeons nei;13000;Live weight;65000
2015;BG;Bulgaria;Freshwater fish;Carp;SVC;Silver carp;227000;Live weight;202000
2015;BG;Bulgaria;Salmonids;Trout;SVF;Brook trout;8000;Live weight;35000
2015;BG;Bulgaria;Salmonids;Trout;TRR;Rainbow trout;2322000;Live weight;8999000
2015;BG;Bulgaria;Salmonids;Trout;TRS;Sea trout;8000;Live weight;37000
2015;CY;Cyprus;Freshwater fish;Other freshwater fish;APB;Siberian sturgeon;3000;Live weight;50000
2015;CY;Cyprus;Other marine fish;Seabass, European;BSS;European seabass;1726000;Live weight;11896000
2015;CY;Cyprus;Other marine fish;Other marine fish;MGR;Meagre;14000;Live weight;99000
2015;CY;Cyprus;Crustaceans;Shrimp, warmwater;PNI;Indian white prawn;19000;Live weight;205000
2015;CY;Cyprus;Other marine fish;Seabream, gilthead;SBG;Gilthead seabream;3656000;Live weight;19746000
2015;CY;Cyprus;Salmonids;Trout;TRR;Rainbow trout;41000;Live weight;299000
2015;CZ;Czechia;Freshwater fish;Carp;BIC;Bighead carp;239000;Live weight;201000
2015;CZ;Czechia;Salmonids;Other salmonids;CIJ;Peled;5000;Live weight;13000
2015;CZ;Czechia;Freshwater fish;Eel;ELE;European eel;1000;Live weight;11000
2015;CZ;Czechia;Freshwater fish;Carp;FCG;Grass carp(=White amur);445000;Live weight;815000
2015;CZ;Czechia;Freshwater fish;Carp;FCP;Common carp;17860000;Live weight;29464000
2015;CZ;Czechia;Freshwater fish;Other freshwater fish;FPE;European perch;20000;Live weight;40000
2015;CZ;Czechia;Freshwater fish;Pike;FPI;Northern pike;75000;Live weight;434000
2015;CZ;Czechia;Freshwater fish;Pike-perch;FPP;Pike-perch;54000;Live weight;467000
2015;CZ;Czechia;Freshwater fish;Other freshwater fish;FRF;Freshwater fishes nei;537000;Live weight;671000
2015;CZ;Czechia;Freshwater fish;Other freshwater fish;FTE;Tench;152000;Live weight;423000
2015;CZ;Czechia;Freshwater fish;Freshwater catfish;SOM;Wels(=Som)catfish;63000;Live weight;243000
2015;CZ;Czechia;Freshwater fish;Carp;SVC;Silver carp;138000;Live weight;96000
2015;CZ;Czechia;Salmonids;Trout;SVF;Brook trout;243000;Live weight;883000
2015;CZ;Czechia;Salmonids;Trout;TRR;Rainbow trout;368000;Live weight;1288000
2015;DE;Germany;Crustaceans;Freshwater crayfish;AAS;Noble crayfish;1000;Live weight;54000
2015;DE;Germany;Salmonids;Other salmonids;CHR;Chars nei;1512000;Live weight;7092000
2015;DE;Germany;Freshwater fish;Freshwater catfish;CLZ;North African catfish;2144000;Live weight;2250000
2015;DE;Germany;Freshwater fish;Eel;ELE;European eel;1147000;Live weight;10182000
2015;DE;Germany;Freshwater fish;Other freshwater fish;FBM;Freshwater bream;7000;Live weight;24000
2015;DE;Germany;Freshwater fish;Carp;FCP;Common carp;4916000;Live weight;11406000
2015;DE;Germany;Freshwater fish;Pike;FPI;Northern pike;43000;Live weight;267000
2015;DE;Germany;Freshwater fish;Pike-perch;FPP;Pike-perch;66000;Live weight;600000
2015;DE;Germany;Freshwater fish;Other freshwater fish;GOG;Gudgeon;0;Live weight;1000
2015;DE;Germany;Salmonids;Salmon;HUC;Huchen;18000;Live weight;378000
2015;DE;Germany;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MUS;Blue mussel;10875000;Live weight;11849000
2015;DE;Germany;Bivalves and other molluscs and aquatic invertebrates;Oyster;OYG;Pacific cupped oyster;80000;Live weight;720000
2015;DE;Germany;Freshwater fish;Freshwater catfish;SOM;Wels(=Som)catfish;190000;Live weight;1000
2015;DE;Germany;Freshwater fish;Other freshwater fish;SRE;Rudd;19000;Live weight;55000
2015;DE;Germany;Salmonids;Trout;TRR;Rainbow trout;8527000;Live weight;29336000
2015;DE;Germany;Salmonids;Trout;TRS;Sea trout;622000;Live weight;2943000
2015;DK;Denmark;Freshwater fish;Other freshwater fish;APU;Sturgeon;4000;Live weight;71000
2015;DK;Denmark;Salmonids;Other salmonids;CHR;Chars nei;211000;Live weight;824000
2015;DK;Denmark;Freshwater fish;Eel;ELE;European eel;1183000;Live weight;9649000
2015;DK;Denmark;Freshwater fish;Pike-perch;FPP;Pike-perch;44000;Live weight;304000
2015;DK;Denmark;Miscellaneous aquatic products;Seaweed and other algae;LQX;Sea belt;1000;Live weight;2000
2015;DK;Denmark;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MUS;Blue mussel;1789000;Live weight;1271000
2015;DK;Denmark;Salmonids;Salmon;SAL;Atlantic salmon;428000;Live weight;1875000
2015;DK;Denmark;Salmonids;Trout;SVF;Brook trout;151000;Live weight;640000
2015;DK;Denmark;Miscellaneous aquatic products;Seaweed and other algae;SWB;Brown seaweeds;100000;Live weight;48000
2015;DK;Denmark;Salmonids;Trout;TRR;Rainbow trout;32164000;Live weight;95327000
2015;DK;Denmark;Salmonids;Trout;TRS;Sea trout;44000;Live weight;192000
2015;EE;Estonia;Crustaceans;Freshwater crayfish;AAS;Noble crayfish;1000;Live weight;22000
2015;EE;Estonia;Freshwater fish;Other freshwater fish;FRF;Freshwater fishes nei;183000;Live weight;1144000
2015;EE;Estonia;Freshwater fish;Other freshwater fish;STU;Sturgeons nei;57000;Live weight;223000
2015;EE;Estonia;Salmonids;Trout;TRR;Rainbow trout;559000;Live weight;2001000
2015;EL;Greece;Other marine fish;Seabass, European;BSS;European seabass;36600000;Live weight;199871000
2015;EL;Greece;Other marine fish;Other marine fish;COB;Shi drum;476000;Live weight;2664000
2015;EL;Greece;Salmonids;Salmon;COH;Coho(=Silver)salmon;4000;Live weight;30000
2015;EL;Greece;Crustaceans;Crab;CRA;Marine crabs nei;50000;Live weight;34000
2015;EL;Greece;Freshwater fish;Eel;ELE;European eel;322000;Live weight;2780000
2015;EL;Greece;Freshwater fish;Carp;FCP;Common carp;14000;Live weight;31000
2015;EL;Greece;Freshwater fish;Other freshwater fish;FRF;Freshwater fishes nei;17000;Live weight;281000
2015;EL;Greece;Crustaceans;Shrimp, warmwater;KUP;Kuruma prawn;0;Live weight;1000
2015;EL;Greece;Other marine fish;Other marine fish;MGR;Meagre;1005000;Live weight;5199000
2015;EL;Greece;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MSM;Mediterranean mussel;18628000;Live weight;6849000
2015;EL;Greece;Other marine fish;Other marine fish;MUF;Flathead grey mullet;251000;Live weight;628000
2015;EL;Greece;Other marine fish;Other marine fish;MZZ;Marine fishes nei;181000;Live weight;313000
2015;EL;Greece;Other marine fish;Seabream, other;RPG;Red porgy;782000;Live weight;4918000
2015;EL;Greece;Other marine fish;Seabream, gilthead;SBG;Gilthead seabream;47713000;Live weight;246551000
2015;EL;Greece;Other marine fish;Seabream, other;SHR;Sharpsnout seabream;202000;Live weight;1126000
2015;EL;Greece;Flatfish;Sole, common;SOL;Common sole;2000;Live weight;8000
2015;EL;Greece;Other marine fish;Seabream, other;SWA;White seabream;8000;Live weight;43000
2015;EL;Greece;Miscellaneous aquatic products;Seaweed and other algae;SWX;Seaweeds nei;15000;Live weight;562000
2015;EL;Greece;Salmonids;Trout;TRR;Rainbow trout;1759000;Live weight;5521000
2015;ES;Spain;Freshwater fish;Other freshwater fish;AAA;Adriatic sturgeon;5000;Live weight;218000
2015;ES;Spain;Freshwater fish;Other freshwater fish;APB;Siberian sturgeon;31000;Live weight;123000
2015;ES;Spain;Other marine fish;Smelt;ATB;Big-scale sand smelt;1000;Live weight;4000
2015;ES;Spain;Tuna and tuna-like species;Tuna, bluefin;BFT;Atlantic bluefin tuna;4691000;Live weight;71210000
2015;ES;Spain;Other marine fish;Seabass, European;BSS;European seabass;18600000;Live weight;113235000
2015;ES;Spain;Bivalves and other molluscs and aquatic invertebrates;Clam;CLJ;Japanese carpet shell;667000;Live weight;4695000
2015;ES;Spain;Bivalves and other molluscs and aquatic invertebrates;Clam;COC;Common edible cockle;426000;Live weight;1969000
2015;ES;Spain;Crustaceans;Shrimp, miscellaneous;CPR;Common prawn;0;Live weight;2000
2015;ES;Spain;Crustaceans;Crab;CRG;Green crab;1000;Live weight;3000
2015;ES;Spain;Cephalopods;Cuttlefish;CTC;Common cuttlefish;0;Live weight;2000
2015;ES;Spain;Bivalves and other molluscs and aquatic invertebrates;Clam;CTG;Grooved carpet shell;85000;Live weight;1767000
2015;ES;Spain;Bivalves and other molluscs and aquatic invertebrates;Clam;CTS;Pullet carpet shell;195000;Live weight;2358000
2015;ES;Spain;Freshwater fish;Eel;ELE;European eel;372000;Live weight;3413000
2015;ES;Spain;Bivalves and other molluscs and aquatic invertebrates;Clam;EQE;Pod razor shell;13000;Live weight;335000
2015;ES;Spain;Freshwater fish;Carp;FCP;Common carp;0;Live weight;3000
2015;ES;Spain;Freshwater fish;Other freshwater fish;FTE;Tench;5000;Live weight;68000
2015;ES;Spain;Miscellaneous aquatic products;Seaweed and other algae;GJW;Warty gracilaria;0;Live weight;0
2015;ES;Spain;Miscellaneous aquatic products;Seaweed and other algae;GKA;Leather gracilaria;0;Live weight;0
2015;ES;Spain;Crustaceans;Shrimp, warmwater;KUP;Kuruma prawn;0;Live weight;9000
2015;ES;Spain;Miscellaneous aquatic products;Seaweed and other algae;LQX;Sea belt;0;Live weight;0
2015;ES;Spain;Other marine fish;Other marine fish;MGR;Meagre;1301000;Live weight;6076000
2015;ES;Spain;Other marine fish;Other marine fish;MGS; ;90000;Live weight;359000
2015;ES;Spain;Freshwater fish;Other freshwater fish;MPS;Largemouth black bass;0;Live weight;1000
2015;ES;Spain;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MSM;Mediterranean mussel;225307000;Live weight;115175000
2015;ES;Spain;Flatfish;Sole, other;OAL;Senegalese sole;591000;Live weight;5757000
2015;ES;Spain;Cephalopods;Octopus;OCC;Common octopus;0;Live weight;2000
